participant_id,condition,week,imageid,time_point,accuracy,belief,confidence,ground_truth,seen,ai_usage,ai_image_usage,ai_literacy
67217a2f6476292bf82e2e6d,Critical Thinking,2,144,after,1,0,80,fake,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,45,before,0,0,80,real,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,45,with,1,1,95,real,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,145,after,1,0,90,fake,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,46,before,1,0,80,fake,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,46,with,1,0,100,fake,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,146,after,0,0,90,real,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,41,before,1,1,70,real,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,41,with,1,1,100,real,False,0-2 hours a day,Everyday,6.0
67217a2f6476292bf82e2e6d,Critical Thinking,2,141,after,0,0,70,real,False,0-2 hours a day,Everyday,6.0
672adb2909ca72744f212a7d,Critical Thinking,2,46,before,1,0,70,fake,False,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,46,with,1,0,93,fake,False,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,146,after,1,0,52,fake,False,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,45,before,1,1,58,real,True,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,45,with,1,1,74,real,True,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,145,after,1,0,80,fake,False,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,42,before,0,0,89,real,False,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,42,with,1,1,96,real,False,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,142,after,1,1,95,real,False,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,44,before,0,1,65,fake,True,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,44,with,0,1,52,fake,True,0-2 hours a day,Rarely,5.5
672adb2909ca72744f212a7d,Critical Thinking,2,144,after,1,1,90,real,False,0-2 hours a day,Rarely,5.5
672ceecd4b982fd2123fa32f,Critical Thinking,2,46,before,1,0,100,fake,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,46,with,1,0,100,fake,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,146,after,1,0,92,fake,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,44,before,1,0,83,fake,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,44,with,1,0,100,fake,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,144,after,1,0,88,fake,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,45,before,1,1,72,real,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,45,with,1,1,100,real,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,145,after,1,1,81,real,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,47,before,1,1,60,real,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,47,with,0,0,80,real,False,Once a week,Never,5.166666666666667
672ceecd4b982fd2123fa32f,Critical Thinking,2,147,after,0,0,100,real,False,Once a week,Never,5.166666666666667
672feaa71ba8b290765e0c7a,Critical Thinking,2,45,before,1,1,93,real,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,45,with,1,1,99,real,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,145,after,1,0,92,fake,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,40,before,0,1,69,fake,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,40,with,1,0,100,fake,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,140,after,1,0,100,fake,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,46,before,1,0,100,fake,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,46,with,1,0,100,fake,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,146,after,1,1,84,real,False,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,41,before,1,1,69,real,True,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,41,with,1,1,100,real,True,0-2 hours a day,Once a week,6.5
672feaa71ba8b290765e0c7a,Critical Thinking,2,141,after,0,0,50,real,False,0-2 hours a day,Once a week,6.5
67439be8ee2236a7c078d523,Critical Thinking,2,41,before,1,1,60,real,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,41,with,1,1,95,real,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,141,after,1,0,80,fake,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,40,before,1,0,50,fake,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,40,with,1,0,85,fake,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,140,after,1,0,60,fake,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,44,before,1,0,29,fake,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,44,with,1,0,70,fake,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,144,after,1,1,60,real,False,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,47,before,1,1,42,real,True,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,47,with,1,1,95,real,True,0-2 hours a day,Never,4.833333333333333
67439be8ee2236a7c078d523,Critical Thinking,2,147,after,0,0,19,real,False,0-2 hours a day,Never,4.833333333333333
67529d0aecb73bfe140d521f,Critical Thinking,2,40,before,1,0,71,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,40,with,1,0,88,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,140,after,1,0,65,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,42,before,1,1,62,real,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,42,with,1,1,78,real,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,142,after,1,0,51,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,41,before,1,1,69,real,True,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,41,with,1,1,89,real,True,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,141,after,1,1,62,real,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,43,before,1,0,54,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,43,with,0,1,85,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,2,143,after,0,0,40,real,False,4-6 hours a day,Everyday,6.5
6756a94929aa9c7782b3ab2a,Critical Thinking,2,45,before,1,1,80,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,45,with,1,1,89,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,145,after,1,0,100,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,43,before,0,1,35,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,43,with,0,1,0,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,143,after,0,1,61,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,41,before,1,1,65,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,41,with,1,1,100,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,141,after,0,0,100,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,44,before,0,1,58,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,44,with,1,0,100,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,2,144,after,1,1,39,real,False,Once a month,Rarely,3.1666666666666665
675cf75e3c237ff931f4a43e,Critical Thinking,2,47,before,0,0,70,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,47,with,0,0,71,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,147,after,1,0,71,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,46,before,1,0,75,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,46,with,1,0,91,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,146,after,1,0,70,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,43,before,1,0,90,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,43,with,1,0,90,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,143,after,0,0,70,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,41,before,1,1,61,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,41,with,1,1,98,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,2,141,after,0,0,80,real,False,Once a week,Once a month,6.166666666666667
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,41,before,1,1,62,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,41,with,1,1,89,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,141,after,1,0,53,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,46,before,1,0,79,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,46,with,1,0,94,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,146,after,1,0,64,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,47,before,0,0,77,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,47,with,1,1,100,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,147,after,1,1,71,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,43,before,1,0,58,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,43,with,0,1,87,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,2,143,after,1,1,60,real,False,Once a week,Rarely,6.0
67745cfb4893225ef8d4bc4a,Critical Thinking,2,43,before,0,1,100,fake,True,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,43,with,0,1,100,fake,True,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,143,after,1,0,50,fake,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,47,before,1,1,53,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,47,with,1,1,96,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,147,after,1,0,67,fake,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,42,before,1,1,66,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,42,with,1,1,68,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,142,after,1,1,77,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,46,before,0,1,51,fake,True,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,46,with,1,0,88,fake,True,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,2,146,after,1,1,54,real,False,Once a week,Once a week,5.166666666666667
67758b914f06b14a31669644,Critical Thinking,2,41,before,1,1,74,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,41,with,1,1,100,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,141,after,1,0,55,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,42,before,0,0,75,real,True,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,42,with,1,1,100,real,True,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,142,after,0,1,45,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,43,before,1,0,75,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,43,with,1,0,100,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,143,after,1,1,75,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,46,before,1,0,85,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,46,with,1,0,100,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,2,146,after,1,1,55,real,False,Once a week,Rarely,4.333333333333333
67884b1aa6c55d9dd2388778,Critical Thinking,2,45,before,1,1,75,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,45,with,1,1,100,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,145,after,1,0,100,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,43,before,0,1,60,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,43,with,1,0,100,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,143,after,1,0,87,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,42,before,1,1,74,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,42,with,1,1,100,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,142,after,1,1,65,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,40,before,1,0,69,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,40,with,1,0,100,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,2,140,after,0,0,50,real,False,0-2 hours a day,Once a week,5.5
6789a3633d3d26346e189cc0,Critical Thinking,2,46,before,1,0,59,fake,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,46,with,1,0,100,fake,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,146,after,0,1,63,fake,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,41,before,1,1,88,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,41,with,1,1,100,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,141,after,0,1,71,fake,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,44,before,0,1,85,fake,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,44,with,1,0,100,fake,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,144,after,0,0,62,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,42,before,0,0,90,real,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,42,with,1,1,100,real,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,2,142,after,1,1,78,real,True,More than 6 hours a day,Once a week,6.833333333333333
67914a71e31261f2ae882759,Critical Thinking,2,46,before,1,0,72,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,46,with,1,0,90,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,146,after,1,0,90,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,43,before,1,0,65,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,43,with,1,0,85,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,143,after,1,0,57,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,45,before,1,1,80,real,True,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,45,with,1,1,100,real,True,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,145,after,1,1,77,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,41,before,1,1,57,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,41,with,1,1,90,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,2,141,after,1,1,55,real,False,0-2 hours a day,Never,6.0
6791a8549ed23cc3997dd33a,Critical Thinking,2,42,before,1,1,49,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,42,with,1,1,100,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,142,after,1,0,50,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,41,before,1,1,90,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,41,with,1,1,90,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,141,after,1,0,100,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,43,before,0,1,80,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,43,with,0,1,80,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,143,after,1,1,90,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,46,before,1,0,90,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,46,with,1,0,90,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,2,146,after,0,0,50,real,False,0-2 hours a day,Rarely,6.333333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,40,before,1,0,95,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,40,with,1,0,100,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,140,after,1,0,95,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,43,before,0,1,75,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,43,with,1,0,100,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,143,after,1,0,96,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,41,before,1,1,90,real,True,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,41,with,1,1,100,real,True,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,141,after,1,1,60,real,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,47,before,1,1,90,real,True,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,47,with,1,1,95,real,True,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,2,147,after,0,0,90,real,False,0-2 hours a day,Once a week,6.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,45,before,1,1,69,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,45,with,1,1,99,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,145,after,1,0,82,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,40,before,1,0,74,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,40,with,1,0,100,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,140,after,1,0,71,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,44,before,0,1,71,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,44,with,1,0,100,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,144,after,1,1,80,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,41,before,1,1,81,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,41,with,1,1,100,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,2,141,after,1,1,82,real,False,Once a month,Rarely,4.833333333333333
67d26f091d1d3ba56b594c7d,Critical Thinking,2,46,before,1,0,95,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,46,with,1,0,95,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,146,after,1,0,95,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,47,before,1,1,85,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,47,with,1,1,90,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,147,after,1,0,95,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,45,before,1,1,90,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,45,with,1,1,95,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,145,after,1,1,85,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,43,before,1,0,90,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,43,with,1,0,90,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,2,143,after,1,1,90,real,False,Once a month,Rarely,6.5
67d48133208e9bbe96dc6761,Critical Thinking,2,40,before,1,0,90,fake,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,40,with,1,0,80,fake,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,140,after,1,0,94,fake,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,45,before,1,1,93,real,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,45,with,1,1,87,real,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,145,after,1,0,96,fake,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,41,before,1,1,90,real,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,41,with,1,1,93,real,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,141,after,1,1,97,real,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,43,before,1,0,89,fake,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,43,with,1,0,93,fake,False,2-4 hours a day,Once a week,7.0
67d48133208e9bbe96dc6761,Critical Thinking,2,143,after,1,1,91,real,False,2-4 hours a day,Once a week,7.0
67da33c4bf8b1833da2d333d,Critical Thinking,2,42,before,0,0,70,real,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,42,with,1,1,100,real,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,142,after,1,0,94,fake,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,44,before,1,0,81,fake,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,44,with,0,1,100,fake,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,144,after,1,0,79,fake,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,43,before,0,1,100,fake,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,43,with,1,0,100,fake,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,143,after,1,1,92,real,False,2-4 hours a day,Never,6.5
67da33c4bf8b1833da2d333d,Critical Thinking,2,47,before,1,1,51,real,False,2-4 hours a day,Never,6.5
